,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
1465,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001468__0.npz,uint8,"(600, 137, 157, 3)",0.0,255.0,43.12982170254312,54.05297154242248,float32,"(600,)",0.0,3.1811216,1.3751643,0.9991663,int16,"(600, 68, 2)",0,157,66.25051470588235,41.38940303457646,21509,600,P001468,4
1466,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001469__0.npz,uint8,"(600, 136, 157, 3)",0.0,255.0,62.53101450293493,82.96574452005962,float32,"(600,)",0.0,3.5400832,0.92279947,0.9991663,int16,"(600, 68, 2)",0,157,71.29246323529412,39.987984004770794,21352,600,P001469,2
1467,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001470__0.npz,uint8,"(600, 119, 154, 3)",0.0,238.0,22.55679508166903,25.87317021108078,float32,"(600,)",0.0,3.2295313,0.9957055,0.9991663,int16,"(600, 68, 2)",0,154,66.98643382352941,40.554942758378125,18326,600,P001470,4
1468,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001471__0.npz,uint8,"(600, 130, 165, 3)",0.0,179.0,37.12085299145299,43.93178935016846,float32,"(600,)",0.0,3.1019049,1.3712811,0.9991663,int16,"(600, 68, 2)",0,165,70.13984068627451,41.76778992794346,21450,600,P001471,2
1469,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001472__0.npz,uint8,"(600, 131, 173, 3)",0.0,255.0,24.428447444929816,33.09559155423158,float32,"(600,)",0.0,3.4335058,0.80187815,0.9991663,int16,"(600, 68, 2)",0,173,74.75018382352941,41.17481271568933,22663,600,P001472,0
1470,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001473__0.npz,uint8,"(600, 139, 158, 3)",0.0,208.0,41.11559519473029,49.686524732702075,float32,"(600,)",0.0,3.174692,1.2587309,0.9991663,int16,"(600, 68, 2)",0,158,66.87275735294118,41.345813833611636,21962,600,P001473,4
1471,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001474__0.npz,uint8,"(600, 113, 154, 3)",0.0,255.0,50.91772516568977,56.333669009789595,float32,"(600,)",0.0,3.1982446,1.2514435,0.9991663,int16,"(600, 68, 2)",0,154,62.52040441176471,40.91737939557172,17402,600,P001474,0
1472,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001475__0.npz,uint8,"(600, 125, 162, 3)",0.0,228.0,49.5952812345679,60.452452883182055,float32,"(600,)",0.0,3.1182568,1.2518432,0.9991663,int16,"(600, 68, 2)",0,162,65.50829656862746,41.82097794017771,20250,600,P001475,3
1473,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001476__0.npz,uint8,"(600, 117, 160, 3)",0.0,136.0,23.23736761039886,29.5025009162834,float32,"(600,)",0.0,3.1561983,1.3563826,0.9991663,int16,"(600, 68, 2)",0,160,66.54136029411765,40.314019907357,18720,600,P001476,0
1474,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001477__0.npz,uint8,"(600, 142, 158, 3)",0.0,255.0,66.73390377072562,84.46609806682606,float32,"(600,)",0.0,3.1439533,1.0175436,0.9991663,int16,"(600, 68, 2)",0,158,69.23192401960785,41.825169478860495,22436,600,P001477,1
1475,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001478__0.npz,uint8,"(600, 138, 155, 3)",0.0,255.0,37.89121159939744,44.0781862515029,float32,"(600,)",0.0,3.1000924,1.2627484,0.9991663,int16,"(600, 68, 2)",0,155,67.71939950980392,41.71311951107582,21390,600,P001478,2
1476,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001479__0.npz,uint8,"(600, 103, 154, 3)",0.0,255.0,34.609899235069136,40.46908236826972,float32,"(600,)",0.0,3.055625,1.1481609,0.9991663,int16,"(600, 68, 2)",0,154,60.273026960784314,40.18977351272554,15862,600,P001479,1
1477,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001480__0.npz,uint8,"(600, 116, 160, 3)",0.0,255.0,27.380085727969348,30.79913151912259,float32,"(600,)",0.0,3.2274978,1.201429,0.9991663,int16,"(600, 68, 2)",0,160,66.3736274509804,42.03042561095091,18560,600,P001480,4
1478,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001481__0.npz,uint8,"(600, 137, 159, 3)",0.0,188.0,28.926926119756995,34.48997095905419,float32,"(600,)",0.0,3.6857362,0.7613307,0.9991663,int16,"(600, 68, 2)",0,159,69.76730392156863,42.416960046588756,21783,600,P001481,4
1479,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001482__0.npz,uint8,"(600, 114, 158, 3)",0.0,255.0,25.465759000172724,30.782346583084873,float32,"(600,)",0.0,3.4549637,0.8459291,0.9991663,int16,"(600, 68, 2)",0,158,67.67950980392156,40.88781287763593,18012,600,P001482,0
1480,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001483__0.npz,uint8,"(600, 109, 158, 3)",0.0,255.0,35.08930057162028,39.49775185672405,float32,"(600,)",0.0,3.7248037,0.8610083,0.99916637,int16,"(600, 68, 2)",0,158,64.70552696078431,40.843996472971114,17222,600,P001483,1
1481,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001484__0.npz,uint8,"(600, 121, 242, 3)",0.0,255.0,13.445740993708688,26.1626734235172,float32,"(600,)",0.0,3.1477418,1.2751142,0.9991663,int16,"(600, 68, 2)",0,243,78.85594362745098,51.56406537936863,29282,600,P001484,2
1482,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001485__0.npz,uint8,"(600, 123, 152, 3)",0.0,159.0,28.280221408025483,34.98578761932012,float32,"(600,)",0.0,3.2536917,1.117962,0.9991663,int16,"(600, 68, 2)",0,152,62.66888480392157,39.13552786980769,18696,600,P001485,0
1483,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001486__0.npz,uint8,"(600, 129, 158, 3)",0.0,255.0,37.06904886119561,44.992255489121156,float32,"(600,)",0.0,3.2899342,0.87875265,0.9991663,int16,"(600, 68, 2)",0,158,69.06317401960784,40.76287558796741,20382,600,P001486,2
1484,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001487__0.npz,uint8,"(600, 116, 162, 3)",0.0,173.0,23.66680351568043,26.5413684371508,float32,"(600,)",0.0,3.288589,1.3316884,0.9991663,int16,"(600, 68, 2)",0,162,65.41376225490195,41.95596038789874,18792,600,P001487,1
1485,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001488__0.npz,uint8,"(600, 130, 153, 3)",0.0,240.0,52.61017948717949,57.75407317783721,float32,"(600,)",0.0,3.278026,0.8958486,0.9991663,int16,"(600, 68, 2)",0,153,68.46131127450981,41.06375958459887,19890,600,P001488,3
1486,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001489__0.npz,uint8,"(600, 125, 156, 3)",0.0,255.0,34.76846849002849,42.61335675266249,float32,"(600,)",0.0,3.0587778,1.192502,0.9991663,int16,"(600, 68, 2)",0,156,63.96718137254902,41.14024348155959,19500,600,P001489,4
1487,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001490__0.npz,uint8,"(600, 113, 158, 3)",0.0,172.0,32.16099669541839,37.23513087995862,float32,"(600,)",0.0,3.2204638,1.3968604,0.9991663,int16,"(600, 68, 2)",0,158,64.39360294117647,39.87458559941028,17854,600,P001490,3
1488,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001491__0.npz,uint8,"(600, 131, 155, 3)",0.0,255.0,43.69022605269638,51.17062006957244,float32,"(600,)",0.0,3.1206462,1.2327464,0.9991663,int16,"(600, 68, 2)",0,155,65.22775735294118,41.86572696998627,20305,600,P001491,2
1489,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001492__0.npz,uint8,"(600, 121, 154, 3)",0.0,255.0,63.208213987573494,85.22102490776176,float32,"(600,)",0.0,3.1960814,1.1322497,0.9991663,int16,"(600, 68, 2)",0,154,63.2203431372549,38.699495903895055,18634,600,P001492,1
1490,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001493__0.npz,uint8,"(600, 125, 150, 3)",0.0,255.0,29.946272148148147,37.25591296384753,float32,"(600,)",0.0,3.4871738,0.8426521,0.9991663,int16,"(600, 68, 2)",0,150,63.50703431372549,40.01577139481822,18750,600,P001493,3
1491,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001494__0.npz,uint8,"(600, 139, 163, 3)",0.0,175.0,29.248788257737367,36.46455955620424,float32,"(600,)",0.0,3.9571595,0.7227684,0.9991663,int16,"(600, 68, 2)",0,163,69.69523284313725,42.64592878552533,22657,600,P001494,3
1492,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001495__0.npz,uint8,"(600, 122, 154, 3)",0.0,255.0,35.974113914318835,49.5481016731242,float32,"(600,)",0.0,3.1176941,1.2695808,0.9991663,int16,"(600, 68, 2)",0,154,66.14061274509804,40.94287307342874,18788,600,P001495,1
1493,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001496__0.npz,uint8,"(600, 144, 158, 3)",0.0,255.0,13.493594995311767,16.250433165812968,float32,"(600,)",0.0,3.165637,1.217049,0.9991663,int16,"(600, 68, 2)",0,158,68.86835784313726,42.29943938521314,22752,600,P001496,2
1494,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001497__0.npz,uint8,"(600, 129, 155, 3)",0.0,244.0,33.26525122947403,35.65552166001356,float32,"(600,)",0.0,3.1760633,1.1748474,0.9991663,int16,"(600, 68, 2)",0,155,65.63861519607843,42.10058423217143,19995,600,P001497,0
1495,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001498__0.npz,uint8,"(600, 127, 164, 3)",0.0,255.0,50.83464156157309,52.052830626686834,float32,"(600,)",0.0,3.2212958,1.3083549,0.9991663,int16,"(600, 68, 2)",0,164,68.98212009803922,42.68090117273708,20828,600,P001498,4
1496,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001499__0.npz,uint8,"(600, 107, 158, 3)",0.0,255.0,57.13152132050423,63.00064095223521,float32,"(600,)",0.0,3.0862517,1.084581,0.9991663,int16,"(600, 68, 2)",0,158,64.58648284313726,41.30984543109999,16906,600,P001499,3
1497,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001500__0.npz,uint8,"(600, 116, 165, 3)",0.0,211.0,33.83282355160804,41.827656612661904,float32,"(600,)",0.0,3.1360466,1.3141136,0.9991663,int16,"(600, 68, 2)",0,165,69.79143382352942,40.70924664501831,19140,600,P001500,2
1498,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001501__0.npz,uint8,"(600, 129, 161, 3)",0.0,255.0,47.32161340887327,60.10525237930956,float32,"(600,)",0.0,3.1232274,1.1223953,0.9991663,int16,"(600, 68, 2)",0,161,68.05835784313726,41.901795801862335,20769,600,P001501,3
1499,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001502__0.npz,uint8,"(600, 126, 164, 3)",0.0,239.0,36.080212231685806,40.71577110466448,float32,"(600,)",0.0,3.173488,1.1912298,0.9991663,int16,"(600, 68, 2)",0,164,71.78857843137254,42.29574136003327,20664,600,P001502,1
1500,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001503__0.npz,uint8,"(600, 136, 155, 3)",0.0,255.0,32.732777039848195,47.367025863672,float32,"(600,)",0.0,3.1814885,0.9341213,0.99916625,int16,"(600, 68, 2)",0,155,74.31683823529411,38.71613423118539,21080,600,P001503,4
1501,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001504__0.npz,uint8,"(600, 141, 157, 3)",0.0,255.0,21.42490470956117,33.24982912110801,float32,"(600,)",0.0,3.1487577,1.014481,0.9991663,int16,"(600, 68, 2)",0,157,68.00178921568627,41.051486643265875,22137,600,P001504,0
1502,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001505__0.npz,uint8,"(600, 109, 152, 3)",0.0,255.0,14.654255727238585,17.959446388637794,float32,"(600,)",0.0,3.1864357,1.3768362,0.9991663,int16,"(600, 68, 2)",0,152,60.60625,39.16667795356011,16568,600,P001505,1
1503,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001506__0.npz,uint8,"(600, 117, 162, 3)",0.0,255.0,20.12422783815788,27.302933496562922,float32,"(600,)",0.0,3.1433828,1.2968011,0.9991663,int16,"(600, 68, 2)",0,162,66.97618872549019,39.15320378777113,18954,600,P001506,1
1504,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001507__0.npz,uint8,"(600, 119, 159, 3)",0.0,255.0,43.0136000270129,55.168359386180114,float32,"(600,)",0.0,3.1064737,1.2001518,0.9991663,int16,"(600, 68, 2)",0,159,67.51371323529412,39.25683415194675,18921,600,P001507,3
1505,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001508__0.npz,uint8,"(600, 120, 158, 3)",0.0,255.0,34.78100671003282,38.436924144197555,float32,"(600,)",0.0,3.223647,1.3426721,0.9991663,int16,"(600, 68, 2)",0,158,67.26274509803922,40.735454932317474,18960,600,P001508,0
1506,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001509__0.npz,uint8,"(600, 127, 151, 3)",0.0,213.0,15.886025476120121,21.546477682970774,float32,"(600,)",0.0,3.062878,1.2800388,0.9991663,int16,"(600, 68, 2)",0,151,61.42393382352941,40.02511433665477,19177,600,P001509,3
1507,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001510__0.npz,uint8,"(600, 136, 150, 3)",0.0,255.0,37.088630174291936,45.85967560562319,float32,"(600,)",0.0,3.9014335,0.971697,0.9991663,int16,"(600, 68, 2)",0,150,64.62879901960784,39.65789834331399,20400,600,P001510,2
1508,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001511__0.npz,uint8,"(600, 134, 157, 3)",0.0,255.0,42.701088902620654,50.18192137554022,float32,"(600,)",0.0,3.2720218,1.0444883,0.9991663,int16,"(600, 68, 2)",0,157,69.00450980392156,41.45823825100815,21038,600,P001511,0
1509,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001512__0.npz,uint8,"(600, 136, 158, 3)",0.0,255.0,19.486130475924547,24.44697775039023,float32,"(600,)",0.0,3.6853886,0.91414845,0.9991663,int16,"(600, 68, 2)",0,158,67.85783088235294,41.68568218485212,21488,600,P001512,0
1510,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001513__0.npz,uint8,"(600, 144, 162, 3)",0.0,193.0,18.341842349679926,26.011699516282867,float32,"(600,)",0.0,3.130509,1.4087583,0.99916637,int16,"(600, 68, 2)",0,162,72.54165441176471,41.63439619212136,23328,600,P001513,0
1511,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001514__0.npz,uint8,"(600, 129, 153, 3)",0.0,167.0,33.42467627073798,41.17681238278362,float32,"(600,)",0.0,3.2208798,1.1918666,0.9991663,int16,"(600, 68, 2)",0,153,64.88427696078432,39.965408484526435,19737,600,P001514,0
1512,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001515__0.npz,uint8,"(600, 132, 159, 3)",0.0,255.0,42.954296767465,53.3888607195782,float32,"(600,)",0.0,3.2443025,1.1695397,0.9991663,int16,"(600, 68, 2)",0,159,68.62204656862745,40.79317881666517,20988,600,P001515,4
1513,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001516__0.npz,uint8,"(600, 149, 162, 3)",0.0,255.0,22.1697497491277,29.711174508792595,float32,"(600,)",0.0,3.214006,1.1310254,0.9991663,int16,"(600, 68, 2)",0,162,79.29352941176471,43.07457842127655,24138,600,P001516,1
1514,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001517__0.npz,uint8,"(600, 126, 151, 3)",0.0,255.0,47.808162339255055,66.66479850126713,float32,"(600,)",0.0,3.352476,0.84339935,0.99916637,int16,"(600, 68, 2)",0,151,62.30574754901961,39.17837271421961,19026,600,P001517,0
1515,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001518__0.npz,uint8,"(600, 118, 180, 3)",0.0,255.0,27.497695778405525,35.19132998012848,float32,"(600,)",0.0,3.1749365,1.1766784,0.9991663,int16,"(600, 68, 2)",0,180,68.01922794117647,42.8676392571641,21240,600,P001518,2
1516,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001519__0.npz,uint8,"(600, 126, 150, 3)",0.0,255.0,17.48188830099941,22.844140549503923,float32,"(600,)",0.0,3.0494456,1.1207038,0.9991663,int16,"(600, 68, 2)",0,150,61.42208333333333,39.923528096345926,18900,600,P001519,2
1517,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001520__0.npz,uint8,"(600, 116, 158, 3)",0.0,255.0,47.45125424365876,54.26524550699965,float32,"(600,)",0.0,3.0781734,1.1675593,0.9991663,int16,"(600, 68, 2)",0,158,63.57807598039216,40.91118227958995,18328,600,P001520,1
1518,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001521__0.npz,uint8,"(600, 102, 168, 3)",0.0,255.0,25.610032031331052,36.4808280408579,float32,"(600,)",0.0,3.0937467,1.2335213,0.9991663,int16,"(600, 68, 2)",0,168,66.4269975490196,40.869755033820596,17136,600,P001521,0
1519,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001522__0.npz,uint8,"(600, 133, 158, 3)",0.0,255.0,26.868012356841472,31.749671483861363,float32,"(600,)",0.0,3.754169,0.9301713,0.9991663,int16,"(600, 68, 2)",0,158,68.55325980392156,40.833103120533345,21014,600,P001522,0
1520,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001523__0.npz,uint8,"(600, 116, 150, 3)",0.0,255.0,22.72951222860792,32.58441089435746,float32,"(600,)",0.0,3.2022996,0.9540257,0.9991663,int16,"(600, 68, 2)",0,150,67.91357843137254,38.69476907621359,17400,600,P001523,1
1521,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001524__0.npz,uint8,"(600, 146, 164, 3)",0.0,176.0,15.96061114823477,20.30108817316332,float32,"(600,)",0.0,3.2234576,1.112859,0.9991663,int16,"(600, 68, 2)",0,164,73.32785539215686,42.258255644969054,23944,600,P001524,1
1522,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001525__0.npz,uint8,"(600, 110, 156, 3)",0.0,242.0,44.24954908054908,51.96087142903378,float32,"(600,)",0.0,3.0917535,1.1404439,0.9991663,int16,"(600, 68, 2)",0,156,62.12017156862745,40.96508041852297,17160,600,P001525,4
1523,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001526__0.npz,uint8,"(600, 127, 160, 3)",0.0,255.0,35.85936389982502,42.720670195992504,float32,"(600,)",0.0,3.1999812,1.1925131,0.9991663,int16,"(600, 68, 2)",0,160,66.82856617647059,41.85146336084498,20320,600,P001526,3
1524,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001527__0.npz,uint8,"(600, 121, 162, 3)",0.0,255.0,45.454966925143694,70.97726725368908,float32,"(600,)",0.0,3.2786894,1.0922874,0.9991663,int16,"(600, 68, 2)",0,162,65.4882475490196,40.452867262074676,19602,600,P001527,0
1525,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001528__0.npz,uint8,"(600, 133, 157, 3)",0.0,255.0,35.08066690079764,44.18465187961016,float32,"(600,)",0.0,4.059698,0.68807036,0.9991663,int16,"(600, 68, 2)",0,157,67.68004901960785,41.44177564517534,20881,600,P001528,4
1526,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001529__0.npz,uint8,"(600, 122, 160, 3)",0.0,255.0,23.968025813979963,36.39755041514047,float32,"(600,)",0.0,3.2261944,1.356629,0.9991663,int16,"(600, 68, 2)",0,160,68.4554044117647,41.28078793349251,19520,600,P001529,4
1527,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001530__0.npz,uint8,"(600, 137, 161, 3)",0.0,239.0,47.48270153591956,62.633400872743735,float32,"(600,)",0.0,3.141307,1.0203235,0.9991663,int16,"(600, 68, 2)",0,161,70.33232843137255,41.01706123938747,22057,600,P001530,2
1528,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001531__0.npz,uint8,"(600, 125, 162, 3)",0.0,255.0,33.27422792866941,42.411019017201625,float32,"(600,)",0.0,3.8917851,0.7645074,0.9991663,int16,"(600, 68, 2)",0,162,69.61411764705882,40.94924993574222,20250,600,P001531,2
1529,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001532__0.npz,uint8,"(600, 119, 162, 3)",0.0,255.0,33.4243847333172,48.801974843560885,float32,"(600,)",0.0,3.0755813,1.077469,0.9991663,int16,"(600, 68, 2)",0,162,64.31406862745098,41.77477118975129,19278,600,P001532,4
1530,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001533__0.npz,uint8,"(600, 127, 172, 3)",0.0,139.0,16.693147902297095,23.19419677838518,float32,"(600,)",0.0,3.1485286,1.0393032,0.9991663,int16,"(600, 68, 2)",0,172,66.60571078431373,40.24243567618203,21844,600,P001533,0
1531,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001534__0.npz,uint8,"(600, 115, 160, 3)",0.0,255.0,40.2147731884058,55.087321080208426,float32,"(600,)",0.0,3.9786687,0.8239179,0.9991663,int16,"(600, 68, 2)",0,160,65.3406862745098,40.77553466209864,18400,600,P001534,1
1532,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001535__0.npz,uint8,"(600, 121, 157, 3)",0.0,255.0,24.03997882706626,31.84701341986682,float32,"(600,)",0.0,3.5844383,0.8649933,0.9991663,int16,"(600, 68, 2)",0,157,65.67604166666666,39.391582589932085,18997,600,P001535,1
1533,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001536__0.npz,uint8,"(600, 118, 165, 3)",0.0,255.0,35.653705872282146,49.3597052167448,float32,"(600,)",0.0,3.2952824,1.0978508,0.9991663,int16,"(600, 68, 2)",0,165,66.78365196078431,40.64961751739174,19470,600,P001536,2
1534,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001537__0.npz,uint8,"(600, 124, 156, 3)",0.0,251.0,39.64291178430291,49.43361764457346,float32,"(600,)",0.0,3.2557008,1.2961037,0.9991663,int16,"(600, 68, 2)",0,156,64.52845588235294,40.60633008785621,19344,600,P001537,1
1535,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001538__0.npz,uint8,"(600, 126, 154, 3)",0.0,255.0,55.926993947410615,73.05923107211619,float32,"(600,)",0.0,3.179361,1.2546006,0.9991663,int16,"(600, 68, 2)",0,154,64.25120098039216,39.706107670014,19404,600,P001538,0
1536,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001539__0.npz,uint8,"(600, 100, 151, 3)",0.0,255.0,73.97095599705666,79.5297241946111,float32,"(600,)",0.0,3.2006145,1.2181433,0.9991663,int16,"(600, 68, 2)",0,151,58.91308823529412,40.13788483822151,15100,600,P001539,3
1537,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001540__0.npz,uint8,"(600, 129, 159, 3)",0.0,255.0,17.07441102064475,24.59447682115489,float32,"(600,)",0.0,3.8467166,0.7597578,0.9991663,int16,"(600, 68, 2)",0,159,65.3807475490196,41.824269908304906,20511,600,P001540,1
1538,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001541__0.npz,uint8,"(600, 137, 157, 3)",0.0,255.0,34.78372257607926,52.083464204889,float32,"(600,)",0.0,3.1178415,1.3336002,0.9991663,int16,"(600, 68, 2)",0,157,65.7267524509804,40.39689890535054,21509,600,P001541,3
1539,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001542__0.npz,uint8,"(600, 107, 155, 3)",0.0,195.0,29.37173218771983,33.340382123569135,float32,"(600,)",0.0,3.1176503,1.3124571,0.9991663,int16,"(600, 68, 2)",0,155,64.03208333333333,40.603253154619935,16585,600,P001542,0
1540,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001543__0.npz,uint8,"(600, 135, 153, 3)",0.0,255.0,52.35375171467764,62.763117559678825,float32,"(600,)",0.0,3.120346,1.3698078,0.9991663,int16,"(600, 68, 2)",0,153,66.12162990196079,40.991494488279336,20655,600,P001543,3
1541,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001544__0.npz,uint8,"(600, 115, 154, 3)",0.0,255.0,20.834054018445322,24.701398533511348,float32,"(600,)",0.0,3.0591106,1.1671743,0.9991663,int16,"(600, 68, 2)",0,154,66.67093137254902,41.78436707053831,17710,600,P001544,2
1542,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001545__0.npz,uint8,"(600, 147, 155, 3)",0.0,255.0,20.13518964718504,30.81086652468952,float32,"(600,)",0.0,3.0974858,1.135411,0.9991663,int16,"(600, 68, 2)",0,155,70.60088235294117,40.11309525561645,22785,600,P001545,2
1543,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001546__0.npz,uint8,"(600, 137, 154, 3)",0.0,198.0,51.20554578633046,56.369236178682996,float32,"(600,)",0.0,4.015661,0.91144925,0.99916637,int16,"(600, 68, 2)",0,154,64.67849264705882,41.96250051174829,21098,600,P001546,4
1544,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001547__0.npz,uint8,"(600, 124, 153, 3)",0.0,255.0,18.93928382762902,26.478738742132975,float32,"(600,)",0.0,3.1899476,1.3149251,0.9991663,int16,"(600, 68, 2)",0,153,65.1883455882353,38.54454074869264,18972,600,P001547,4
1545,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001548__0.npz,uint8,"(600, 116, 152, 3)",0.0,255.0,46.873356460475904,59.78020073346273,float32,"(600,)",0.0,3.7604709,0.8082712,0.9991663,int16,"(600, 68, 2)",0,152,61.81838235294118,40.379641787819644,17632,600,P001548,4
1546,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001549__0.npz,uint8,"(600, 132, 155, 3)",0.0,159.0,24.131246714456392,30.203897817270125,float32,"(600,)",0.0,3.1696823,1.2925471,0.9991663,int16,"(600, 68, 2)",0,155,68.77524509803922,41.06256912655686,20460,600,P001549,3
1547,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001550__0.npz,uint8,"(600, 138, 151, 3)",0.0,255.0,41.56938408463171,65.20281304351424,float32,"(600,)",0.0,3.1827593,1.1828297,0.9991663,int16,"(600, 68, 2)",0,151,68.24323529411765,38.9032151668366,20838,600,P001550,4
1548,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001551__0.npz,uint8,"(600, 131, 163, 3)",0.0,195.0,30.686344541750575,36.24876891771312,float32,"(600,)",0.0,3.093486,1.1374651,0.9991663,int16,"(600, 68, 2)",0,163,66.93926470588235,42.487412927859936,21353,600,P001551,1
1549,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001552__0.npz,uint8,"(600, 110, 162, 3)",0.0,255.0,46.67874083426861,48.49729365818353,float32,"(600,)",0.0,3.0619185,1.1253444,0.9991663,int16,"(600, 68, 2)",0,162,65.91524509803922,41.665661532253615,17820,600,P001552,3
1550,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001553__0.npz,uint8,"(600, 121, 162, 3)",0.0,255.0,42.457847186795,46.27938405082232,float32,"(600,)",0.0,3.1721323,1.1406642,0.9991663,int16,"(600, 68, 2)",0,162,67.86279411764706,43.93438426362977,19602,600,P001553,2
1551,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P001554__0.npz,uint8,"(600, 128, 155, 3)",0.0,255.0,34.66444321236559,47.82821290683311,float32,"(600,)",0.0,3.1280713,1.1814634,0.9991663,int16,"(600, 68, 2)",0,155,66.13327205882354,39.81767141227111,19840,600,P001554,2
